Date,Hum5,Raf6,RaD29,Tav16,Tmi2,Tmx19,landUse,Level
2011-05-01 00:00:00,272.3,80.5,9.0,164.4,10.6,285.9,3.0,4.0
2011-05-02 00:00:00,272.9,78.0,9.0,164.8,9.9,284.2,3.0,4.0
2011-05-03 00:00:00,273.5,73.0,9.0,167.0,18.4,286.1,3.0,4.0
2011-05-04 00:00:00,270.20000000000005,73.0,9.0,175.60000000000005,20.4,287.69999999999993,3.0,4.0
2011-05-05 00:00:00,218.1,69.0,9.0,180.7,22.5,291.1,3.0,1.0
2011-05-06 00:00:00,254.0,0.0,8.0,187.00000000000003,23.3,296.4,3.0,1.0
2011-05-07 00:00:00,242.4,0.5,9.0,188.9,25.9,303.6,3.0,1.0
2011-05-08 00:00:00,265.4,4.0,10.0,194.5,24.7,309.2000000000001,3.0,1.0
2011-05-09 00:00:00,277.4,4.0,9.0,202.1,21.8,316.49999999999994,3.0,1.0
2011-05-10 00:00:00,314.7,8.0,10.0,210.00000000000003,24.9,320.49999999999994,3.0,1.0
2011-05-11 00:00:00,368.1,14.5,11.0,215.2,29.1,324.4999999999999,3.0,1.0
2011-05-12 00:00:00,379.4,28.5,12.0,221.9,28.9,331.3999999999998,3.0,1.0
2011-05-13 00:00:00,362.8,28.0,12.0,226.2,25.9,337.69999999999993,3.0,1.0
2011-05-14 00:00:00,363.2,24.5,11.0,230.4,21.8,342.6,3.0,4.0
2011-05-15 00:00:00,324.2,24.5,11.0,234.40000000000003,22.4,354.1,3.0,1.0
2011-05-16 00:00:00,284.9,20.5,11.0,238.6,25.1,362.8,3.0,1.0
2011-05-17 00:00:00,258.7,14.0,10.0,255.00000000000003,23.9,369.70000000000016,3.0,4.0
2011-05-18 00:00:00,230.1,0.0,10.0,260.00000000000006,22.5,374.1,3.0,4.0
2011-05-19 00:00:00,214.5,0.0,10.0,266.3,25.4,384.9,3.0,4.0
2011-05-20 00:00:00,235.1,0.4,11.0,271.7,32.6,408.5,3.0,1.0
2011-05-21 00:00:00,274.9,15.4,11.0,273.29999999999995,34.4,413.3,3.0,1.0
2011-05-22 00:00:00,311.6,17.4,12.0,270.29999999999995,28.2,410.3,3.0,4.0
2011-05-23 00:00:00,333.99999999999994,17.4,12.0,272.2,23.3,413.0,3.0,1.0
2011-05-24 00:00:00,338.4,17.4,12.0,277.2,26.0,417.1,3.0,1.0
2011-05-25 00:00:00,317.5,17.4,11.0,281.4,29.4,421.4,3.0,1.0
2011-05-26 00:00:00,269.1,17.0,10.0,286.49999999999994,30.8,431.70000000000016,3.0,1.0
2011-05-27 00:00:00,231.90000000000003,2.0,10.0,290.69999999999993,34.599999999999994,433.9,3.0,4.0
2011-05-28 00:00:00,227.6,0.0,9.0,293.6,33.5,434.3,3.0,4.0
2011-05-29 00:00:00,230.3,0.0,8.0,300.3,31.3,441.2,3.0,4.0
2011-05-30 00:00:00,231.2,0.0,8.0,310.1,34.099999999999994,453.9,3.0,4.0
2011-05-31 00:00:00,231.4,0.0,8.0,315.6,37.0,460.9,3.0,1.0
2011-06-01 00:00:00,231.4,0.0,8.0,315.6,37.0,460.9,3.0,1.0
2011-06-02 00:00:00,260.4,21.5,9.0,316.4,33.3,462.3,3.0,1.0
2011-06-03 00:00:00,280.5,21.5,9.0,318.99999999999994,29.8,466.3999999999999,3.0,1.0
2011-06-04 00:00:00,299.5,21.5,9.0,320.49999999999994,29.5,468.3,3.0,1.0
2011-06-05 00:00:00,335.9000000000001,22.0,10.0,318.7,30.20000000000001,470.0,3.0,1.0
2011-06-06 00:00:00,356.9,22.0,9.0,318.4,31.9,474.9,3.0,1.0
2011-06-07 00:00:00,330.5,22.0,8.0,321.8,31.4,479.0,3.0,1.0
2011-06-08 00:00:00,302.7,0.5,8.0,328.2,31.20000000000001,480.19999999999993,3.0,1.0
2011-06-09 00:00:00,291.5,2.0,8.0,332.9,34.1,484.0999999999999,3.0,1.0
2011-06-10 00:00:00,291.2000000000001,2.0,7.0,332.8,35.7,485.5999999999999,3.0,1.0
2011-06-11 00:00:00,300.0,1.5,6.0,332.7,35.3,492.19999999999993,3.0,2.0
2011-06-12 00:00:00,295.3,1.5,6.0,333.99999999999994,38.40000000000001,498.1,3.0,1.0
2011-06-13 00:00:00,299.0,1.5,6.0,336.7,39.6,502.4,3.0,1.0
2011-06-14 00:00:00,313.1,2.0,7.0,337.6,35.6,501.3,3.0,1.0
2011-06-15 00:00:00,294.2000000000001,0.5,7.0,337.99999999999994,33.40000000000001,502.6,3.0,1.0
2011-06-16 00:00:00,273.6,1.5,8.0,338.8,35.90000000000001,510.50000000000006,3.0,1.0
2011-06-17 00:00:00,271.1,1.5,8.0,342.6,39.40000000000001,518.0000000000001,3.0,1.0
2011-06-18 00:00:00,264.6,1.5,8.0,349.49999999999994,42.40000000000001,520.4000000000002,3.0,1.0
2011-06-19 00:00:00,247.2,1.5,7.0,354.99999999999994,42.90000000000001,518.1,3.0,1.0
2011-06-20 00:00:00,240.0,1.0,6.0,362.5999999999999,41.5,522.9000000000002,3.0,1.0
2011-06-21 00:00:00,241.7,1.0,5.0,370.49999999999983,43.4,533.3000000000002,3.0,1.0
2011-06-22 00:00:00,258.3,0.0,5.0,374.19999999999993,42.1,538.1999999999998,3.0,5.0
2011-06-23 00:00:00,298.9,16.0,6.0,376.0,40.3,538.3,3.0,1.0
2011-06-24 00:00:00,338.69999999999993,57.0,7.0,377.0999999999999,42.1,537.0,3.0,1.0
2011-06-25 00:00:00,377.19999999999993,67.5,8.0,374.79999999999984,39.8,531.5,3.0,3.0
2011-06-26 00:00:00,409.6,104.5,9.0,373.7,36.1,524.5999999999998,3.0,1.0
2011-06-27 00:00:00,431.8,144.5,9.0,371.5,34.7,519.5999999999998,3.0,1.0
2011-06-28 00:00:00,434.1,156.0,10.0,366.7,35.5,512.5999999999998,3.0,1.0
2011-06-29 00:00:00,409.1,140.5,11.0,367.4,36.5,520.3,3.0,1.0
2011-06-30 00:00:00,412.5,276.5,12.0,367.4,37.9,519.3,3.0,1.0
2011-07-01 00:00:00,332.9,275.0,12.0,343.2,21.0,487.79999999999984,3.0,1.0
2011-07-02 00:00:00,325.9000000000001,235.0,12.0,341.8,22.2,489.5,3.0,4.0
2011-07-03 00:00:00,340.9,223.5,11.0,341.6,44.9,486.8,3.0,2.0
2011-07-04 00:00:00,340.7,338.0,12.0,339.7000000000001,43.4,479.69999999999993,3.0,1.0
2011-07-05 00:00:00,330.1,161.0,12.0,335.6,39.6,475.7,3.0,2.0
2011-07-06 00:00:00,394.69999999999993,115.0,12.0,333.3,37.9,475.1,3.0,6.0
2011-07-07 00:00:00,376.7,115.0,11.0,334.7999999999999,39.4,477.4,3.0,5.0
2011-07-08 00:00:00,379.3,157.5,12.0,335.0,41.3,469.80000000000007,3.0,2.0
2011-07-09 00:00:00,371.3,170.5,13.0,335.4,41.5,462.40000000000015,3.0,3.0
2011-07-10 00:00:00,378.0,70.5,14.0,339.3,41.40000000000001,460.6,3.0,3.0
2011-07-11 00:00:00,393.8,76.5,15.0,345.2,42.2,464.10000000000014,3.0,1.0
2011-07-12 00:00:00,423.19999999999993,119.0,15.0,347.20000000000016,41.3,462.9,3.0,2.0
2011-07-13 00:00:00,426.20000000000016,170.5,16.0,350.80000000000007,40.8,466.9,3.0,1.0
2011-07-14 00:00:00,427.70000000000016,157.0,16.0,351.00000000000006,43.4,473.1,3.0,1.0
2011-07-15 00:00:00,433.70000000000016,182.0,17.0,353.60000000000014,44.8,476.1,3.0,1.0
2011-07-16 00:00:00,442.7,182.0,18.0,353.20000000000016,43.90000000000001,481.6,3.0,1.0
2011-07-17 00:00:00,443.5,230.5,19.0,376.00000000000006,42.8,477.20000000000016,3.0,4.0
2011-07-18 00:00:00,438.1,189.0,20.0,376.0,43.4,483.0,3.0,7.0
2011-07-19 00:00:00,415.3,137.5,20.0,380.0,46.6,489.20000000000016,3.0,8.0
2011-07-20 00:00:00,381.3,108.5,20.0,385.9,49.1,521.9,3.0,8.0
2011-07-21 00:00:00,342.2,70.5,19.0,391.00000000000006,48.3,525.9,3.0,2.0
2011-07-22 00:00:00,299.1,55.5,18.0,393.8,45.90000000000001,531.3000000000002,3.0,4.0
2011-07-23 00:00:00,287.6,2.5,18.0,392.3,43.7,533.1000000000001,3.0,1.0
2011-07-24 00:00:00,301.1,4.5,18.0,394.8,44.3,534.8000000000002,3.0,2.0
2011-07-25 00:00:00,327.2,12.5,19.0,397.20000000000016,45.7,532.0000000000001,3.0,1.0
2011-07-26 00:00:00,362.2,40.0,19.0,398.5,46.0,528.7,3.0,1.0
2011-07-27 00:00:00,395.2,211.0,19.0,399.1,44.3,532.7000000000002,3.0,1.0
2011-07-28 00:00:00,416.3,512.5,19.0,401.9,43.40000000000001,534.3000000000002,3.0,1.0
2011-07-29 00:00:00,429.0,626.0,19.0,403.8,45.1,532.8000000000002,3.0,1.0
2011-07-30 00:00:00,429.0,630.5,20.0,405.70000000000016,46.7,534.6000000000001,3.0,1.0
2011-07-31 00:00:00,419.0,622.5,20.0,409.3,48.3,543.0000000000001,3.0,1.0
2011-08-01 00:00:00,425.8,668.0,21.0,410.60000000000014,47.6,544.0000000000001,3.0,1.0
2011-08-02 00:00:00,414.8,497.5,21.0,413.40000000000015,46.5,547.0000000000001,3.0,1.0
2011-08-03 00:00:00,403.3,196.5,22.0,414.40000000000015,47.7,552.5,3.0,1.0
2011-08-04 00:00:00,404.7,123.0,23.0,411.1,48.1,554.5999999999998,3.0,1.0
2011-08-05 00:00:00,415.7,125.5,23.0,408.00000000000006,47.4,557.3,3.0,1.0
2011-08-06 00:00:00,395.70000000000016,125.5,22.0,409.3,47.1,562.3,3.0,1.0
2011-08-07 00:00:00,382.1,54.0,22.0,410.69999999999993,49.5,560.9,3.0,1.0
2011-08-08 00:00:00,368.5,58.0,22.0,415.3,51.0,561.1999999999998,3.0,1.0
2011-08-09 00:00:00,370.3,97.0,22.0,414.6,48.5,556.3,3.0,1.0
2011-08-10 00:00:00,360.3,55.5,21.0,415.8,48.0,552.8000000000002,3.0,1.0
2011-08-11 00:00:00,373.5,45.8,21.0,416.7,47.6,555.1,3.0,1.0
2011-08-12 00:00:00,384.9,45.8,20.0,418.5,47.7,555.3,3.0,1.0
2011-08-13 00:00:00,407.5,63.8,20.0,419.8,48.6,553.6999999999998,3.0,1.0
2011-08-14 00:00:00,406.6,65.8,20.0,420.4,48.0,552.4000000000002,3.0,1.0
2011-08-15 00:00:00,417.1,35.8,20.0,419.19999999999993,47.8,549.9000000000002,3.0,1.0
2011-08-16 00:00:00,423.4,36.3,20.0,416.5,46.8,550.6,3.0,1.0
2011-08-17 00:00:00,432.3,52.0,21.0,416.8,46.5,550.5000000000001,3.0,1.0
2011-08-18 00:00:00,436.9,56.0,22.0,414.9,46.40000000000001,544.9000000000002,3.0,1.0
2011-08-19 00:00:00,426.3,36.5,22.0,414.0,44.3,544.6000000000001,3.0,1.0
2011-08-20 00:00:00,415.1,30.0,22.0,413.0,43.2,547.2,3.0,1.0
2011-08-21 00:00:00,404.7,21.0,22.0,410.7,42.0,545.0,3.0,1.0
2011-08-22 00:00:00,385.3,20.5,21.0,406.20000000000016,39.0,545.9,3.0,1.0
2011-08-23 00:00:00,365.6,8.0,21.0,401.20000000000016,38.5,547.4,3.0,1.0
2011-08-24 00:00:00,352.4,4.0,20.0,396.8,37.90000000000001,549.9,3.0,1.0
2011-08-25 00:00:00,334.7000000000001,4.0,19.0,396.9,39.3,544.4,3.0,1.0
2011-08-26 00:00:00,315.1,4.0,18.0,396.6,42.2,542.1999999999998,3.0,1.0
2011-08-27 00:00:00,304.2,3.5,17.0,397.20000000000016,44.2,539.5,3.0,1.0
2011-08-28 00:00:00,292.3,3.5,16.0,398.20000000000016,46.7,543.0,3.0,1.0
2011-08-29 00:00:00,299.0,0.0,16.0,400.20000000000016,47.8,546.3,3.0,1.0
2011-08-30 00:00:00,316.7,0.0,15.0,401.7,48.8,547.3,3.0,1.0
2011-08-31 00:00:00,329.4,8.5,15.0,403.8,48.7,549.8,3.0,1.0
2011-09-01 00:00:00,329.4,8.5,15.0,403.8,48.7,549.8,3.0,6.0
2011-09-02 00:00:00,335.2,8.5,14.0,406.3,47.1,554.6,3.0,8.0
2011-09-03 00:00:00,333.8,8.5,13.0,408.19999999999993,45.8,560.4,3.0,5.0
2011-09-04 00:00:00,315.0,8.5,13.0,409.6,43.2,564.3000000000002,3.0,5.0
2011-09-05 00:00:00,287.0,8.5,13.0,408.1,39.7,567.6000000000001,3.0,6.0
2011-09-06 00:00:00,272.9,8.5,12.0,407.5,38.9,569.9000000000002,3.0,6.0
2011-09-07 00:00:00,262.1,0.0,11.0,407.8,38.3,574.0000000000001,3.0,5.0
2011-09-08 00:00:00,253.9,0.0,10.0,406.0,36.3,571.1000000000001,3.0,5.0
2011-09-09 00:00:00,259.7,0.0,10.0,404.8,37.9,567.7,3.0,5.0
2011-09-10 00:00:00,287.6,2.5,10.0,400.4,39.4,561.4,3.0,4.0
2011-09-11 00:00:00,300.2999999999999,2.5,10.0,397.1,37.0,556.8,3.0,5.0
2011-09-12 00:00:00,324.9,2.5,9.0,392.6,37.5,549.6999999999998,3.0,6.0
2011-09-13 00:00:00,344.6,2.5,8.0,389.50000000000017,39.5,546.1999999999998,3.0,6.0
2011-09-14 00:00:00,341.1,2.5,7.0,386.9,40.9,548.4999999999999,3.0,5.0
2011-09-15 00:00:00,336.5,2.5,6.0,384.00000000000006,43.7,546.0999999999998,3.0,5.0
2011-09-16 00:00:00,336.7000000000001,0.0,5.0,382.9,44.0,547.1,3.0,5.0
2011-09-17 00:00:00,327.69999999999993,0.0,4.0,381.4,42.9,547.0999999999998,3.0,5.0
2011-09-18 00:00:00,323.7,0.0,4.0,380.2,43.3,546.0999999999998,3.0,6.0
2011-09-19 00:00:00,336.4,0.5,5.0,374.3,39.1,542.6,3.0,4.0
2011-09-20 00:00:00,321.6,0.6,5.0,366.0,32.0,528.4,3.0,5.0
2011-09-21 00:00:00,297.2999999999999,0.6,5.0,360.0,27.9,520.5,3.0,2.0
2011-09-22 00:00:00,273.6,0.6,4.0,354.3,25.8,512.1,3.0,4.0
2011-09-23 00:00:00,257.79999999999995,0.6,4.0,349.0,24.3,506.0,3.0,4.0
2011-09-24 00:00:00,244.7,0.6,4.0,345.9,25.4,501.8,3.0,4.0
2011-09-25 00:00:00,244.5,0.1,4.0,343.2,27.9,499.2,3.0,4.0
2011-09-26 00:00:00,261.29999999999995,0.0,4.0,343.3,29.0,497.1,3.0,5.0
2011-09-27 00:00:00,269.0,0.0,4.0,343.0,29.4,497.5,3.0,4.0
2011-09-28 00:00:00,260.3,0.0,4.0,343.6,30.20000000000001,500.8999999999999,3.0,1.0
2011-09-29 00:00:00,263.0,0.0,4.0,340.1,32.0,503.69999999999993,3.0,1.0
2011-09-30 00:00:00,290.4,22.5,4.0,332.0,32.1,496.8,3.0,1.0
2011-10-01 00:00:00,226.5,22.5,4.0,296.7,10.3,465.9,3.0,1.0
2011-10-02 00:00:00,234.3,22.5,4.0,283.8,7.7,452.6,3.0,1.0
2011-10-03 00:00:00,223.8,22.5,4.0,271.29999999999995,17.3,442.6,3.0,1.0
2011-10-04 00:00:00,184.8,22.5,4.0,264.1,16.9,432.1,3.0,1.0
2011-10-05 00:00:00,182.6,0.0,4.0,262.2,15.7,422.1,3.0,1.0
2011-10-06 00:00:00,234.1,0.0,4.0,260.9,21.1,413.0999999999999,3.0,2.0
2011-10-07 00:00:00,239.3,0.0,4.0,259.3,25.4,406.9,3.0,3.0
2011-10-08 00:00:00,254.7,0.0,3.0,256.6,23.2,409.9,3.0,2.0
2011-10-09 00:00:00,265.7,0.0,3.0,253.3,20.9,409.2,3.0,2.0
2011-10-10 00:00:00,277.4,0.0,3.0,250.3,22.3,407.7,3.0,3.0
2011-10-11 00:00:00,295.5,0.0,3.0,247.2,24.3,404.9,3.0,3.0
2011-10-12 00:00:00,299.5,0.0,3.0,242.50000000000009,24.8,401.3,3.0,3.0
2011-10-13 00:00:00,294.5,0.0,3.0,235.40000000000003,23.1,394.1,3.0,2.0
2011-10-14 00:00:00,290.6,0.0,3.0,232.2,21.4,390.9,3.0,3.0
2011-10-15 00:00:00,310.9,5.0,4.0,229.70000000000005,23.4,378.9,3.0,1.0
2011-10-16 00:00:00,326.6,25.0,4.0,227.9,24.1,366.6,3.0,2.0
2011-10-17 00:00:00,331.2999999999999,25.5,4.0,242.7,22.5,363.20000000000016,3.0,2.0
2011-10-18 00:00:00,313.1,25.5,3.0,241.2,18.1,358.50000000000006,3.0,1.0
2012-05-01 00:00:00,174.8,2.0,7.0,231.5,15.4,370.0,3.0,5.0
2012-05-02 00:00:00,188.9,0.0,6.0,242.2,17.3,383.2,3.0,5.0
2012-05-03 00:00:00,193.8,0.4,7.0,251.7,36.3,395.9,3.0,5.0
2012-05-04 00:00:00,190.5,0.6000000000000001,8.0,256.5,36.0,399.6,3.0,5.0
2012-05-05 00:00:00,196.0,0.6000000000000001,8.0,259.2,31.3,407.4,3.0,5.0
2012-05-06 00:00:00,238.4,0.6000000000000001,8.0,259.6,27.8,412.60000000000014,3.0,4.0
2012-05-07 00:00:00,224.2,0.6000000000000001,8.0,266.29999999999995,26.6,415.40000000000015,3.0,4.0
2012-05-08 00:00:00,210.2,0.6000000000000001,8.0,275.4,25.3,416.00000000000017,3.0,4.0
2012-05-09 00:00:00,183.9,0.2,7.0,283.3,26.4,420.20000000000016,3.0,3.0
2012-05-10 00:00:00,180.5,0.0,6.0,284.3,29.2,431.30000000000007,3.0,4.0
2012-05-11 00:00:00,183.2,0.0,6.0,289.2999999999999,30.5,445.9,3.0,3.0
2012-05-12 00:00:00,206.7,0.0,6.0,293.6,28.7,447.8,3.0,3.0
2012-05-13 00:00:00,231.3,0.0,6.0,295.49999999999994,27.6,442.30000000000007,3.0,3.0
2012-05-14 00:00:00,256.8,0.0,6.0,297.6,29.20000000000001,446.80000000000007,3.0,3.0
2012-05-15 00:00:00,290.2000000000001,6.5,7.0,293.7999999999999,29.9,447.20000000000016,3.0,3.0
2012-05-16 00:00:00,310.4,6.5,7.0,287.8,28.1,447.6,3.0,3.0
2012-05-17 00:00:00,313.6,6.5,7.0,304.4000000000001,25.7,447.5,3.0,3.0
2012-05-18 00:00:00,312.3,7.0,8.0,298.4000000000001,26.6,441.7,3.0,3.0
2012-05-19 00:00:00,310.7,7.0,8.0,293.4,25.9,436.8,3.0,4.0
2012-05-20 00:00:00,269.9,7.0,7.0,292.9,25.1,462.5999999999999,3.0,4.0
2012-05-21 00:00:00,243.7,0.5,6.0,294.5,27.6,462.99999999999983,3.0,3.0
2012-05-22 00:00:00,219.9,0.5,6.0,298.7,31.7,462.79999999999984,3.0,3.0
2012-05-23 00:00:00,197.9,0.5,6.0,303.9,35.0,466.69999999999993,3.0,4.0
2012-05-24 00:00:00,186.0,0.0,5.0,307.5,36.1,468.8,3.0,4.0
2012-05-25 00:00:00,201.0,0.0,4.0,306.4,35.3,467.9,3.0,4.0
2012-05-26 00:00:00,207.3,0.0,4.0,306.2,33.2,470.4,3.0,4.0
2012-05-27 00:00:00,217.3,0.0,4.0,305.9,30.3,471.6,3.0,4.0
2012-05-28 00:00:00,248.3,0.3,5.0,309.00000000000006,31.20000000000001,467.0,3.0,4.0
2012-05-29 00:00:00,266.79999999999995,0.4,6.0,312.80000000000007,33.5,465.6,3.0,4.0
2012-05-30 00:00:00,254.6,0.4,6.0,315.30000000000007,35.2,464.4,3.0,4.0
2012-05-31 00:00:00,253.6,0.4,6.0,319.9000000000001,37.40000000000001,468.8,3.0,3.0
2012-06-01 00:00:00,253.6,0.4,6.0,319.9000000000001,37.40000000000001,468.8,3.0,4.0
2012-06-02 00:00:00,261.1,0.4,5.0,324.4000000000001,34.90000000000001,474.3999999999999,3.0,5.0
2012-06-03 00:00:00,240.3,0.4,4.0,330.9000000000001,35.5,478.0,3.0,3.0
2012-06-04 00:00:00,221.2,0.1,4.0,337.60000000000014,37.2,489.9,3.0,4.0
2012-06-05 00:00:00,215.5,0.0,4.0,343.2000000000001,36.6,496.3,3.0,4.0
2012-06-06 00:00:00,233.7,0.0,4.0,346.20000000000016,38.40000000000001,501.8,3.0,4.0
2012-06-07 00:00:00,243.4,0.0,4.0,347.90000000000015,38.90000000000001,510.20000000000016,3.0,4.0
2012-06-08 00:00:00,261.4,0.0,4.0,347.90000000000015,37.6,515.1,3.0,5.0
2012-06-09 00:00:00,288.9,2.0,5.0,346.8,37.5,517.2,3.0,5.0
2012-06-10 00:00:00,313.3,2.0,5.0,348.9,37.6,518.4000000000002,3.0,5.0
2012-06-11 00:00:00,309.5,2.0,5.0,352.9,39.40000000000001,518.2,3.0,1.0
2012-06-12 00:00:00,306.9,2.0,5.0,355.6,41.1,516.7,3.0,5.0
2012-06-13 00:00:00,303.0,2.4,6.0,358.4,39.3,517.8000000000002,3.0,4.0
2012-06-14 00:00:00,289.7,2.4,5.0,362.5,37.3,522.7,3.0,5.0
2012-06-15 00:00:00,279.3,0.4,5.0,366.4,37.6,527.8000000000002,3.0,5.0
2012-06-16 00:00:00,273.3,0.4,5.0,368.5,39.7,529.7,3.0,4.0
2012-06-17 00:00:00,275.2,0.4,4.0,371.3,40.6,536.2,3.0,5.0
2012-06-18 00:00:00,268.8,0.4,4.0,373.5,38.3,540.0,3.0,6.0
2012-06-19 00:00:00,262.20000000000005,0.0,4.0,375.3,38.2,544.8000000000002,3.0,6.0
2012-06-20 00:00:00,257.90000000000003,0.0,4.0,378.0,41.0,554.6999999999998,3.0,5.0
2012-06-21 00:00:00,254.2,0.0,4.0,379.7,42.2,559.2999999999998,3.0,5.0
2012-06-22 00:00:00,248.2,0.0,4.0,382.9,42.6,562.8999999999999,3.0,6.0
2012-06-23 00:00:00,257.1,0.0,4.0,384.2,42.6,563.0999999999998,3.0,6.0
2012-06-24 00:00:00,266.4,0.0,4.0,387.4,42.8,565.6999999999998,3.0,6.0
2012-06-25 00:00:00,269.90000000000003,0.0,4.0,393.0,45.1,570.9999999999999,3.0,6.0
2012-06-26 00:00:00,261.3,0.0,4.0,395.3,45.8,575.2999999999997,3.0,5.0
2012-06-27 00:00:00,250.9,0.0,3.0,396.2,42.8,576.6999999999998,3.0,5.0
2012-06-28 00:00:00,236.6,0.0,2.0,397.8,39.90000000000001,579.8,3.0,6.0
2012-06-29 00:00:00,231.2,0.0,2.0,400.5,40.2,579.5,3.0,5.0
2012-06-30 00:00:00,243.3,20.0,2.0,403.0,42.9,581.7999999999997,3.0,4.0
2012-07-01 00:00:00,245.7,89.5,3.0,376.4,20.2,548.8,3.0,4.0
2012-07-02 00:00:00,278.7,89.5,3.0,374.5,19.2,545.3,3.0,6.0
2012-07-03 00:00:00,291.1,89.5,3.0,374.8999999999999,40.9,543.4,3.0,6.0
2012-07-04 00:00:00,308.7999999999999,114.5,4.0,372.70000000000016,41.4,541.1,3.0,5.0
2012-07-05 00:00:00,300.7999999999999,94.8,5.0,371.1,42.3,538.5999999999998,3.0,4.0
2012-07-06 00:00:00,390.4,97.3,6.0,368.4,43.5,533.4,3.0,3.0
2012-07-07 00:00:00,399.1,199.8,6.0,363.60000000000014,40.8,525.0,3.0,3.0
2012-07-08 00:00:00,398.4,199.8,6.0,364.1,38.4,522.5,3.0,5.0
2012-07-09 00:00:00,384.8,199.8,6.0,363.70000000000016,39.9,521.9000000000002,3.0,5.0
2012-07-10 00:00:00,369.1,174.8,6.0,362.20000000000016,43.3,521.8000000000002,3.0,6.0
2012-07-11 00:00:00,346.90000000000015,181.0,6.0,361.6,43.6,521.6,3.0,5.0
2012-07-12 00:00:00,341.6,117.0,7.0,360.3,42.7,516.4,3.0,4.0
2012-07-13 00:00:00,351.8,14.5,7.0,360.2,42.1,512.1,3.0,4.0
2012-07-14 00:00:00,363.4,91.0,8.0,361.0,42.90000000000001,508.2,3.0,5.0
2012-07-15 00:00:00,381.4,99.0,9.0,357.90000000000015,42.2,503.6,3.0,5.0
2012-07-16 00:00:00,403.5,131.5,10.0,355.70000000000016,39.5,493.1,3.0,4.0
2012-07-17 00:00:00,400.3,127.5,11.0,377.4,38.1,488.5,3.0,7.0
2012-07-18 00:00:00,398.5,119.5,11.0,381.3,40.6,486.5,3.0,7.0
2012-07-19 00:00:00,401.20000000000016,125.5,12.0,383.6,46.3,491.2,3.0,7.0
2012-07-20 00:00:00,404.4,121.5,13.0,384.8,47.1,517.7,3.0,7.0
2012-07-21 00:00:00,388.5,114.5,14.0,386.0,44.5,522.0,3.0,8.0
2012-07-22 00:00:00,375.6,82.0,14.0,390.8,46.2,523.6,3.0,8.0
2012-07-23 00:00:00,379.5,96.0,15.0,397.1,47.8,528.3000000000002,3.0,8.0
2012-07-24 00:00:00,374.6,97.0,16.0,399.9,49.3,531.4000000000002,3.0,7.0
2012-07-25 00:00:00,361.20000000000016,91.0,16.0,401.9,51.1,538.9,3.0,6.0
2012-07-26 00:00:00,355.6,18.5,16.0,403.5,49.7,549.2,3.0,6.0
2012-07-27 00:00:00,351.6,17.5,16.0,405.7,48.5,550.8000000000002,3.0,5.0
2012-07-28 00:00:00,345.20000000000016,17.5,16.0,410.3,49.2,552.4,3.0,5.0
2012-07-29 00:00:00,338.6,1.0,15.0,414.1,50.1,553.3000000000002,3.0,5.0
2012-07-30 00:00:00,333.5,0.0,15.0,417.2,51.4,557.3999999999999,3.0,4.0
2012-07-31 00:00:00,337.7999999999999,18.0,16.0,422.8,49.2,562.4999999999999,3.0,4.0
2012-08-01 00:00:00,340.5,18.1,17.0,432.1,49.6,566.9999999999999,3.0,5.0
2012-08-02 00:00:00,329.3,18.1,16.0,441.2,52.5,573.0,3.0,3.0
2012-08-03 00:00:00,315.6,18.1,15.0,446.5,52.7,582.3,3.0,1.0
2012-08-04 00:00:00,300.7,18.1,14.0,451.5,53.90000000000001,597.1999999999998,3.0,2.0
2012-08-05 00:00:00,278.5,18.1,13.0,459.3,55.3,608.4,3.0,2.0
2012-08-06 00:00:00,263.4,0.1,13.0,465.5,55.7,616.1000000000001,3.0,3.0
2012-08-07 00:00:00,260.7,0.0,13.0,469.5,55.3,623.5000000000001,3.0,2.0
2012-08-08 00:00:00,255.1,0.0,13.0,473.0,54.40000000000001,632.0,3.0,2.0
2012-08-09 00:00:00,254.8,0.0,12.0,475.0,52.2,636.6,3.0,2.0
2012-08-10 00:00:00,268.2,0.0,11.0,476.9,52.2,639.8000000000002,3.0,3.0
2012-08-11 00:00:00,286.6,0.3,12.0,476.4,52.3,638.4,3.0,7.0
2012-08-12 00:00:00,297.5,0.3,11.0,476.0,49.7,639.7,3.0,7.0
2012-08-13 00:00:00,329.80000000000007,17.3,11.0,473.6,46.3,635.5,3.0,5.0
2012-08-14 00:00:00,343.2000000000001,19.3,11.0,471.69999999999993,44.40000000000001,635.5,3.0,6.0
2012-08-15 00:00:00,344.0,34.8,11.0,469.2,45.3,634.1,3.0,1.0
2012-08-16 00:00:00,362.6,171.3,12.0,464.5,45.6,628.9000000000002,3.0,4.0
2012-08-17 00:00:00,366.4,171.0,11.0,461.5,45.1,624.6,3.0,5.0
2012-08-18 00:00:00,360.1,171.0,10.0,458.2,47.0,623.6,3.0,4.0
2012-08-19 00:00:00,375.4,156.0,10.0,454.6,50.1,620.6,3.0,4.0
2012-08-20 00:00:00,386.9,159.0,11.0,451.19999999999993,52.1,618.4,3.0,4.0
2012-08-21 00:00:00,386.3,203.0,11.0,444.9,50.3,610.2,3.0,4.0
2012-08-22 00:00:00,402.9,203.5,11.0,438.3999999999999,47.5,603.4000000000002,3.0,4.0
2012-08-23 00:00:00,409.4,220.5,12.0,428.9,43.8,592.6000000000001,3.0,4.0
